id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
678997347953387723,Home in Chula Vista · ★5.0 · 5 bedrooms · 7 beds · 2 baths,471513102,Corey,,Southwest,32.60848,-117.03928,Entire home/apt,1011,2,14,2022-11-26,1.32,1,173,14,STR22-0057
679000043282958190,Rental unit in San Diego · ★4.86 · 1 bedroom · 1 bed · 1 bath,13756650,Adam,,Marina,32.7111,-117.16219,Entire home/apt,158,31,35,2023-05-07,4.20,1,65,35,
679120210720343296,Home in San Diego · ★4.98 · 2 bedrooms · 3 beds · 1 bath,471546085,William,,Pacific Beach,32.7960471,-117.2336114,Entire home/apt,410,2,49,2023-06-17,4.65,1,62,49,"STR-06322L, 645082"
679248091351045732,Camper/RV in San Diego · ★5.0 · 2 beds · 1 bath,430035084,Tamara,,Balboa Park,32.71639,-117.14108,Entire home/apt,207,2,4,2022-09-30,0.36,2,61,4,"STR-02832L, 644035"
679698017508785467,Rental unit in San Diego · ★4.87 · 2 bedrooms · 3 beds · 2 baths,395845553,HappyLife,,Bird Land,32.78912,-117.1586,Entire home/apt,213,1,23,2023-06-17,2.14,11,77,23,STR-05060L
679726230541569639,Home in San Diego · 3 bedrooms · 5 beds · 3 baths,471706428,Maria,,North City,32.96577,-117.23543,Entire home/apt,1243,2,2,2023-04-11,0.26,1,358,2,"STR-07530L, 643634"
679792833021300384,Home in San Diego · ★4.33 · 3 bedrooms · 4 beds · 1 bath,154680709,Anthony And Emily,,Jomacha-Lomita,32.7134503,-117.0461021,Entire home/apt,206,31,6,2023-01-07,0.56,11,112,6,
679864241765242435,Home in San Diego · 1 bedroom · 1 bed · 1 shared bath,5190745,Tess,,North Clairemont,32.84224,-117.18848,Private room,41,31,1,2022-08-31,0.10,5,294,1,
679966636028227995,Rental unit in San Diego · ★4.63 · 1 bedroom · 2 beds · 1 bath,16687084,Vivian,,Cortez Hill,32.7195552,-117.1590088,Entire home/apt,134,3,8,2023-05-29,0.85,14,156,8,"STR-04380L, 630659"
679995482533706304,Condo in San Diego · ★4.83 · Studio · 1 bed · 1 bath,16687084,Vivian,,Cortez Hill,32.7195558,-117.1590086,Entire home/apt,148,3,12,2023-06-23,1.34,14,232,12,"STR-07247L, 630660"
680013344222400398,Condo in San Diego · ★4.80 · 1 bedroom · 1 bed · 1 bath,16687084,Vivian,,Cortez Hill,32.7198,-117.15813,Entire home/apt,187,3,15,2023-06-11,1.61,14,121,15,"STR-04464L, 644812"
680020251270340667,Rental unit in San Diego · ★4.38 · 2 bedrooms · 4 beds · 2 baths,16687084,Vivian,,Core,32.71856,-117.1584,Entire home/apt,327,3,8,2023-03-26,0.79,14,113,8,"STR-04380L, 630659"
680043011199404438,Guest suite in San Diego · ★4.33 · 1 bedroom · 1 bed · 1 private bath,22135040,Alex,,Mission Valley,32.76659869645937,-117.16069343016358,Private room,115,31,3,2022-09-06,0.27,1,0,3,
680089590442139521,Townhouse in San Diego · ★4.94 · 2 bedrooms · 5 beds · 2 baths,461869937,MartiNatasha,,Midtown,32.74886,-117.15293,Entire home/apt,548,1,17,2023-06-11,1.73,3,360,17,"STR-08121L, 649163"
680386327413218702,Rental unit in San Diego · ★4.63 · 1 bedroom · 2 beds · 1 bath,81760357,Jeremy & Nadia,,Mission Bay,32.77454,-117.25315,Entire home/apt,485,2,32,2023-06-10,2.94,2,358,32,"STR-05271L, 612681"
680407775464627150,Guesthouse in Chula Vista · 2 bedrooms · 2 beds · 1 bath,139493080,Rosalinda,,Northwest,32.62301,-117.08785,Entire home/apt,116,31,0,,,1,327,0,
680438781159242825,Condo in San Diego · 1 bedroom · 1 bed · 1 private bath,5774371,Tony,,Sorrento Valley,32.8964408,-117.1677986,Private room,65,31,1,2022-09-30,0.11,1,300,1,
680479306129007735,Rental unit in San Diego · ★4.17 · 1 bedroom · 2 beds · 1 bath,456697664,Dena,,Bird Land,32.79248,-117.15511,Entire home/apt,77,1,6,2023-04-09,0.56,73,73,6,Exempt
680566913029780069,Cottage in San Diego · ★4.85 · 1 bedroom · 2 beds · 1 bath,438327455,Brandon,,Normal Heights,32.75773,-117.11057,Entire home/apt,147,2,52,2023-06-18,5.00,2,171,52,"STR-00578L, 643844"
680624625279272883,Condo in San Diego · 2 bedrooms · 3 beds · 1.5 baths,415249793,Yasin,,East Village,32.71461,-117.15491,Entire home/apt,969,31,0,,,6,365,0,
681073513180504510,Rental unit in San Diego · ★4.84 · 3 bedrooms · 8 beds · 2 baths,5775724,Cassandra And Bobby,,Pacific Beach,32.80001,-117.25576,Entire home/apt,345,1,45,2023-06-11,4.07,2,247,45,"STR-02950L, 643574"
681103230269826039,Rental unit in San Diego · ★4.85 · 3 bedrooms · 6 beds · 2.5 baths,5775724,Cassandra And Bobby,,Pacific Beach,32.79999,-117.2566,Entire home/apt,429,1,60,2023-06-09,5.42,2,247,60,"STR-02950L, 633906"
681157689641000455,Rental unit in San Diego · ★4.52 · 1 bedroom · 3 beds · 1 bath,39632767,Zack,,East Village,32.71519,-117.15317,Entire home/apt,115,31,29,2023-04-29,2.91,4,347,29,
681190386825636962,Condo in San Diego · 1 bedroom · 1 bed · 1 bath,103623502,Jessica,,Little Italy,32.72018,-117.17197,Entire home/apt,189,31,1,2023-03-18,0.30,1,152,1,
681196311353915491,Home in San Diego · 2 bedrooms · 2 beds · 1 bath,264339269,Erin,,Normal Heights,32.76284,-117.11263,Entire home/apt,200,31,0,,,1,0,0,
681215300778884048,Home in San Diego · 5 bedrooms · 6 beds · 3 baths,71403368,Chris,,La Jolla,32.81388855357468,-117.24732993506628,Entire home/apt,1150,31,0,,,1,362,0,
681276559436028120,Condo in San Diego · 3 bedrooms · 4 beds · 2 baths,132808048,Charles,,Lake Murray,32.80287,-117.00912,Entire home/apt,99,31,0,,,5,187,0,
681277238554123797,Home in San Diego · ★4.44 · 4 bedrooms · 6 beds · 2 baths,111814989,Vacasa California,,Ocean Beach,32.73949,-117.25442,Entire home/apt,847,2,9,2023-05-22,0.83,25,362,9,"STR-05233L, 639092"
681422254963138965,Condo in San Diego · Studio · 1 bed · 1 bath,16687084,Vivian,,Core,32.71745,-117.15462,Entire home/apt,135,31,1,2022-09-23,0.11,14,141,1,
681688362274285943,Rental unit in San Diego · ★4.95 · 1 bedroom · 1 bed · 1 bath,16446745,Moira,,North Hills,32.73711,-117.13004,Entire home/apt,191,2,39,2023-02-18,3.55,1,0,39,"STR-06169L, 647104"
681938795852905787,Guesthouse in San Diego · ★4.93 · 1 bedroom · 1 bed · 1 bath,271362286,Erica,,Darnall,32.74856,-117.05925,Entire home/apt,125,2,28,2023-06-12,2.64,3,152,28,"STR-06373L, 644043"
681947950402313342,Home in San Diego · ★4.96 · 2 bedrooms · 3 beds · 1 bath,271362286,Erica,,Darnall,32.74702,-117.05748,Entire home/apt,283,3,26,2023-06-13,2.54,3,158,26,"STR-06373L, 644043"
681949547896955424,Home in San Diego · 5 bedrooms · 6 beds · 2.5 baths,46405835,Amin,,Rancho Penasquitos,32.96689,-117.1338,Entire home/apt,529,31,0,,,1,0,0,
682012047269665685,Townhouse in San Diego · 3 bedrooms · 2 beds · 2 baths,472274508,Jeffrey,,Sabre Springs,32.94784,-117.08817,Entire home/apt,221,31,0,,,1,0,0,
682062736572524466,Guesthouse in San Diego · ★4.84 · 1 bedroom · 1 bed · 1 bath,118914270,Genesis,,North Hills,32.75675836065195,-117.12848011595202,Entire home/apt,109,3,25,2023-06-23,3.33,1,182,25,"STR-04253L, 645114"
682072036857044901,Guest suite in San Diego · ★5.0 · 2 bedrooms · 3 beds · 2 baths,21769361,Gabe,,West University Heights,32.7551787515735,-117.15517866801822,Entire home/apt,329,4,11,2023-04-17,1.12,16,329,11,"STR-02449L, 640971"
682076288589451093,Guest suite in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 bath,21769361,Gabe,,West University Heights,32.75498,-117.15484,Entire home/apt,241,3,3,2023-03-22,0.81,16,267,3,"STR-02449L, 640971"
682234121030354795,Villa in Chula Vista · 5 bedrooms · 5 beds · 4 baths,25473356,Cesar,,Northwest,32.65031891731786,-117.07236196032493,Entire home/apt,2100,2,1,2022-08-07,0.09,1,364,1,STR22-0094
682505065448399539,Home in San Diego · ★4.87 · 4 bedrooms · 4 beds · 2 baths,53966300,Michelle,,Old Town,32.751393975466,-117.16525693659382,Entire home/apt,1149,3,15,2023-05-06,1.53,4,326,15,"STR-04672L, 643222"
682520282880269935,Guest suite in Del Mar · ★4.97 · 1 bedroom · 1 bed · 1 bath,165408572,Danette,,Del Mar Heights,32.9373538,-117.2451292,Entire home/apt,196,2,29,2023-06-18,2.73,1,313,29,"STR-05977L, 646409"
682733087423860214,Place to stay in San Diego · ★5.0 · 1 bed · 1 bath,8499931,Erica,,Midtown,32.74369,-117.17668,Entire home/apt,294,3,43,2023-06-15,4.45,1,119,43,"STR-06073L, 644504"
683170676666864614,Loft in San Diego · 1 bedroom · 1 bed · 1 bath,5357459,Jo,,Little Italy,32.72553,-117.16892,Entire home/apt,131,31,1,2022-09-07,0.10,1,102,1,
683193639436808695,Home in San Diego · 1 bedroom · 1 bed · 1 bath,46163226,Drew,,City Heights West,32.74009,-117.10761,Entire home/apt,150,31,0,,,1,263,0,
683234613028026193,Guesthouse in San Diego · ★4.98 · 1 bedroom · 1 bed · 1 bath,228132940,Charlie,,Sky Line,32.7115,-117.04668,Entire home/apt,98,2,48,2023-06-18,5.31,1,149,48,"STR-00352L, 643983"
683272603475249355,Condo in San Diego · 1 bedroom · 1 bed · 1 bath,121784457,Elcim,,East Village,32.70868,-117.15634,Entire home/apt,149,31,0,,,18,267,0,
683340460312082362,Home in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 private bath,21788590,Carl,,Serra Mesa,32.78991,-117.12381,Private room,87,3,3,2023-06-09,0.29,2,4,3,
683352261003939635,Condo in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,275844622,David,,Loma Portal,32.75274,-117.23495,Private room,60,31,4,2023-06-07,0.46,1,7,4,
683377173918115098,Home in San Diego · ★5.0 · 4 bedrooms · 6 beds · 2.5 baths,179271191,Mike,,Bay Ho,32.81638,-117.21686,Entire home/apt,554,3,13,2023-06-10,1.28,1,32,13,"STR-04252L, 645798"
683481074582332136,Condo in San Diego · 3 bedrooms · 3 beds · 2 baths,468781634,Amanda,,Scripps Ranch,32.92337,-117.11309,Entire home/apt,237,31,0,,,1,336,0,
683536038418359910,Home in San Diego · ★4.95 · 2 bedrooms · 3 beds · 1 bath,17780350,Dennis,,Wooded Area,32.70920254495115,-117.23898341102635,Entire home/apt,428,3,40,2023-06-02,3.97,1,151,40,"STR-03113L, 632367"
684141895484132129,Rental unit in San Diego · 1 bedroom · 1 bed · 1 bath,1291828,Tomio,,Linda Vista,32.796248004461525,-117.17738024890424,Entire home/apt,109,31,2,2023-06-11,0.38,7,331,2,
684201225707288211,Home in San Diego · ★5.0 · 3 bedrooms · 3 beds · 2 baths,472802853,Sang,,Mira Mesa,32.92079,-117.14093,Entire home/apt,321,2,26,2023-06-23,2.58,1,139,26,"STR-05826L, 645984"
684285748077273404,Condo in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 bath,472823118,Crystal,,Carmel Valley,32.9456905,-117.2333014,Entire home/apt,111,14,5,2023-06-15,0.54,1,124,5,"STR-08254L, 649527"
684298389599922892,Rental unit in San Diego · ★4.69 · 1 bedroom · 1 bed · 1 private bath,193074548,Iván,,North Hills,32.75032,-117.13915,Private room,89,31,16,2023-04-30,1.57,1,241,16,
684315130805765507,Vacation home in San Diego · ★4.83 · 5 bedrooms · 14 beds · 3 baths,260863613,Christian,,Oak Park,32.74194,-117.07244,Entire home/apt,467,2,18,2023-06-11,1.88,1,338,18,"STR-00166L, 643770"
684365123736774041,Townhouse in San Diego · 1 bedroom · 1 bed · 1.5 shared baths,152099471,Edward,,La Jolla Village,32.85701,-117.23406,Private room,59,31,1,2022-12-18,0.16,2,59,1,
684708323192365980,Rental unit in San Diego · ★4.71 · 1 bedroom · 2 beds · 1 bath,470802327,Beachfront,,Pacific Beach,32.79277,-117.25486,Entire home/apt,214,2,34,2023-06-15,3.18,9,330,34,"STR-07531L, 643043"
684799641810275113,Rental unit in San Diego · ★4.65 · Studio · 2 beds · 1 bath,27650600,Pedro & Natalie,,Little Italy,32.72887,-117.16995,Entire home/apt,125,1,49,2023-06-06,4.55,10,335,49,"STR-01972L, 640991"
684799660915390178,Rental unit in San Diego · ★4.58 · Studio · 2 beds · 1 bath,27650600,Pedro & Natalie,,Little Italy,32.72926,-117.17154,Entire home/apt,113,1,52,2023-06-17,4.83,10,327,52,"STR-01973L, 640990"
684817999955884034,Loft in San Diego · 1 bedroom · 1 bed · 1 bath,7058356,Leeah,,Little Italy,32.72635,-117.17183,Entire home/apt,156,2,2,2023-04-23,0.19,1,4,2,"STR-07124L, 646795"
684845866764867422,Guest suite in San Diego · ★4.55 · Studio · 1 bed · 1 bath,252910200,Christy,,Balboa Park,32.72457,-117.1289,Entire home/apt,120,2,20,2023-06-04,2.04,4,160,20,"STR-00479L, 643899"
684902535935776149,Home in San Diego · 4 bedrooms · 4 beds · 3.5 baths,9081067,Benjamin,,Pacific Beach,32.79518,-117.24522,Entire home/apt,893,4,2,2023-04-08,0.52,1,79,2,"STR-04267L, 645823"
684953264028206921,Home in San Diego · ★4.80 · 3 bedrooms · 5 beds · 2 baths,233451683,Alan,,Balboa Park,32.72077,-117.13574,Entire home/apt,453,3,15,2023-05-30,1.46,1,63,15,"STR-05122L, 645963"
685100860781634772,Condo in San Diego · 2 bedrooms · 2 beds · 2 baths,66486770,Jacqui,,Mission Bay,32.77451,-117.25132,Entire home/apt,823,30,0,,,3,215,0,"STR-00717L, 644191"
685141971440038413,Home in National City · ★5.0 · 2 bedrooms · 3 beds · 1 bath,74692100,Jay,,Paradise Hills,32.673187131712574,-117.06916561195264,Entire home/apt,155,2,26,2023-06-19,4.81,2,290,26,
685434812981065177,Home in Chula Vista · 3 bedrooms · 3 beds · 2 baths,426334318,Ryan,,Lynwood Hills,32.63353,-117.04136,Entire home/apt,450,30,0,,,1,327,0,
685474588078141843,Home in San Diego · ★4.81 · 3 bedrooms · 5 beds · 3 baths,471188701,Drift Vacation Homes,,Mission Bay,32.763773890140726,-117.25231029695892,Entire home/apt,1244,4,26,2023-05-14,2.48,56,239,26,"STR-02380L, 616562"
685508129205251445,Guest suite in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 bath,260001436,Masada,,Paradise Hills,32.67791,-117.0624,Entire home/apt,100,2,5,2023-06-11,1.92,1,361,5,"STR-06723L, 646844"
685512504380094565,Guesthouse in San Diego · 2 bedrooms · 2 beds · 1 bath,81953801,Krystal,,Paradise Hills,32.67675,-117.06112,Entire home/apt,120,31,0,,,1,89,0,
685512710501880284,Guest suite in San Diego · ★4.91 · 1 bedroom · 1 bed · 1 bath,56241642,Jai,,Mission Bay,32.79202,-117.24912,Entire home/apt,229,2,22,2023-06-18,2.10,1,56,22,"STR-00863L, 643446"
685520973973593782,Home in San Diego · ★4.96 · 3 bedrooms · 5 beds · 3 baths,471188701,Drift Vacation Homes,,Mission Bay,32.76386293180718,-117.25241162275391,Entire home/apt,1238,4,24,2023-06-02,2.29,56,206,24,"STR-02382L, 616561"
685546082275060464,Home in San Diego · ★5.0 · 3 bedrooms · 6 beds · 2 baths,204117158,JamesandCrystal,,Mission Bay,32.58528,-117.04049,Entire home/apt,416,2,27,2023-06-21,3.16,1,124,27,"STR-03631L, 643161"
685620661188923442,Condo in San Diego · ★4.77 · 2 bedrooms · 2 beds · 1 bath,395318064,Chris & Meghan,,Gaslamp Quarter,32.71436,-117.16014,Entire home/apt,164,2,39,2023-06-13,3.75,20,354,39,Exempt
685622178356725357,Home in San Diego · 5 bedrooms · 5 beds · 5 baths,471188701,Drift Vacation Homes,,La Jolla,32.844358,-117.2554406,Entire home/apt,3881,7,0,,,56,270,0,"STR-03275L, 642805"
685769891513230480,Townhouse in San Diego · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,369866893,Marcelo,,Carmel Valley,32.94967,-117.22823,Private room,129,31,3,2023-02-03,0.32,1,343,3,
685775333153949722,Home in Point Loma · ★4.86 · 2 bedrooms · 3 beds · 1 bath,467820523,Suzanne,,Roseville,32.72834,-117.22828,Entire home/apt,288,2,14,2023-05-17,1.43,3,29,14,"STR-04392L, 637811"
686022872582183408,Condo in San Diego · ★4.43 · 2 bedrooms · 2 beds · 1 bath,60373371,Denise,,Mission Bay,32.77913,-117.25277,Entire home/apt,184,30,7,2023-06-19,0.74,12,92,7,"STR-00563L, 629081"
686043872104870210,Vacation home in San Diego · ★4.20 · Studio · 1 bed · 1 bath,452955002,Lamplighter,,East Village,32.71436151807612,-117.1549795483342,Entire home/apt,158,1,10,2023-06-14,0.97,6,70,10,"STR-05890L, 645779"
686098052027756953,Rental unit in San Diego · ★4.85 · Studio · 1 bed · 1 bath,43349223,Evan,,Little Italy,32.72268,-117.16643,Entire home/apt,179,2,40,2023-06-21,3.74,72,156,40,"STR-02974L, 638737"
686139924393258372,Home in San Diego · ★4.73 · 5 bedrooms · 6 beds · 3.5 baths,326010257,AvantStay San Diego,,La Jolla,32.832294,-117.281125,Entire home/apt,1309,1,105,2023-04-16,1.63,59,287,18,"STR-02013L, 627682"
686191231540860109,Guest suite in San Diego · ★4.88 · 1 bedroom · 1 bed · 1 bath,94351654,Sohala,,Bay Park,32.78982,-117.19167,Entire home/apt,123,2,25,2023-06-18,2.44,1,145,25,"STR-08024L, 649121"
686194503899147545,Home in San Diego · ★4.58 · 5 bedrooms · 5 beds · 2 baths,69290149,William,,Oak Park,32.74206,-117.0628,Entire home/apt,232,1,36,2023-06-18,3.51,4,258,36,"STR-03548L, 643833"
686241131318154405,Home in San Diego · ★4.65 · 1 bedroom · 1.5 shared baths,275432156,Phuong,,Mira Mesa,32.9090316,-117.1348856,Private room,50,1,26,2023-06-11,2.48,2,345,26,
686298773160228766,Guest suite in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 bath,16130027,Daniel,,Serra Mesa,32.79106,-117.13124,Entire home/apt,87,31,6,2022-08-28,0.56,7,0,6,
686349818948230966,Home in San Diego · ★4.97 · 4 bedrooms · 5 beds · 2 baths,25519858,Mission Beach Villas,,Mission Bay,32.78188,-117.23821,Entire home/apt,457,3,32,2023-06-07,3.01,26,274,32,"STR-04284L, 645454"
686377369727956904,Home in Chula Vista · ★4.92 · 1 bedroom · 1 bed · 1.5 shared baths,283806949,Brad,,Southwest,32.59831,-117.05303,Private room,59,2,13,2023-06-09,1.23,3,331,13,
686455665999385215,Home in San Diego · ★4.80 · 1 bedroom · 2 beds · 1 bath,120424676,Jaime,,Pacific Beach,32.79937,-117.23456,Entire home/apt,116,2,5,2023-01-03,0.54,5,227,5,"STR-01151L, 643426"
686550552857390575,Home in San Diego · ★4.93 · 5 bedrooms · 8 beds · 3 baths,4390163,Miguel,,Lake Murray,32.79224,-117.02668,Entire home/apt,555,2,42,2023-06-24,3.99,3,302,42,"STR-03834L, 645079"
686776048520530925,Home in San Diego · ★4.91 · 2 bedrooms · 3 beds · 1 bath,473448191,Blake,,Balboa Park,32.72181633832433,-117.13103852205391,Entire home/apt,215,3,11,2023-05-15,2.62,1,335,11,"STR-06222L, 645040"
686971697160138140,Home in San Diego · 3 bedrooms · 3 beds · 2 baths,20704144,William,,Loma Portal,32.74402860000001,-117.2386067,Entire home/apt,260,31,0,,,10,0,0,
687027972495819098,Guest suite in San Diego · ★4.79 · 1 bedroom · 2 beds · 1 bath,80926696,Ling,,North City,32.97052,-117.20498,Entire home/apt,140,1,29,2023-06-17,2.73,1,118,29,"STR-12567L, 12567"
687049136188753166,Rental unit in San Diego · ★4.81 · 1 bedroom · 2 beds · 1 bath,16687084,Vivian,,Core,32.71848,-117.15859,Entire home/apt,152,3,26,2023-06-19,2.68,14,137,26,"STR-04472L, 630661"
687112208228357980,Rental unit in San Diego · ★4.62 · 2 bedrooms · 3 beds · 1 bath,390710729,Melanie And Sean,,Balboa Park,32.71516,-117.1441,Entire home/apt,149,2,47,2023-06-14,4.65,12,350,47,Exempt
687240013537608909,Home in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 bath,473558201,Ying,,North Clairemont,32.83999,-117.20256,Entire home/apt,159,1,13,2023-06-10,1.37,7,318,13,"STR-07899L, 649093"
687262703182718734,Home in San Diego · ★4.86 · 4 bedrooms · 5 beds · 2 baths,421257714,Manuel,,Memorial,32.69757,-117.13127,Entire home/apt,361,2,36,2023-06-16,4.95,1,62,36,"STR-00443L, 643583"
687345435703735280,Home in San Diego · ★5.0 · 3 bedrooms · 4 beds · 2 baths,473558201,Ying,,North Clairemont,32.84349,-117.20708,Entire home/apt,363,1,18,2023-05-28,1.75,7,332,18,"STR-07899L, 649093"
687360299523922855,Home in San Diego · ★5.0 · 4 bedrooms · 5 beds · 2 baths,473558201,Ying,,North Clairemont,32.83084,-117.21089,Entire home/apt,373,1,12,2023-05-30,1.22,7,328,12,"STR-07899L, 649093"
687504086143447321,Cottage in San Diego · ★5.0 · 2 bedrooms · 4 beds · 1 bath,81509804,Catrina,,Ocean Beach,32.75213,-117.25176,Entire home/apt,304,2,24,2023-06-23,2.26,3,273,24,"STR-03184L, 642533"
687637023554945552,Home in San Diego · ★3.88 · 1 bedroom · 1 bed · 1 private bath,129797731,Jad,,Allied Gardens,32.81664,-117.08615,Private room,80,31,8,2023-04-05,0.75,4,68,8,
687785549026636749,Home in San Diego · ★4.43 · 1 bedroom · 1 bed · 1.5 shared baths,305653339,Liapaulette,,Sorrento Valley,32.89845,-117.20682,Private room,119,31,7,2022-11-21,0.68,2,102,7,
687794309321808337,Condo in San Diego · ★5.0 · 2 bedrooms · 5 beds · 1 bath,154680709,Anthony And Emily,,Mira Mesa,32.90328509801803,-117.12159834802151,Entire home/apt,227,31,7,2023-04-07,0.76,11,307,7,
688454400352341370,Rental unit in San Diego · ★3.67 · 1 bedroom · 1 bed · 1 bath,91590646,Eric,,North Hills,32.76106,-117.13115,Entire home/apt,120,31,3,2023-05-12,0.30,1,177,3,
688469383763840523,Condo in San Diego · 1 bedroom · 1 bed · 1 bath,123955079,Philip,,Gaslamp Quarter,32.71115,-117.15946,Entire home/apt,100,31,1,2023-04-05,0.37,1,262,1,
688986933270102648,Condo in San Diego · Studio · 2 beds · 1 bath,121784457,Elcim,,East Village,32.71526,-117.15372,Entire home/apt,99,31,0,,,18,328,0,
688987803798723994,Home in San Diego · ★4.81 · 3 bedrooms · 4 beds · 2 baths,16717828,Luxury Havens,,South Park,32.71707505932699,-117.12954046359592,Entire home/apt,310,1,31,2023-06-12,4.25,3,59,31,"STR-05782L, 646483"
688997448360347563,Condo in San Diego · Studio · 1 bed · 1 bath,121784457,Elcim,,East Village,32.71544,-117.15301,Entire home/apt,113,31,1,2023-05-24,0.91,18,360,1,
689021817424629689,Home in San Diego · ★4.78 · 3 bedrooms · 3 beds · 3 baths,111814989,Vacasa California,,Mission Bay,32.77363,-117.25221,Entire home/apt,385,31,18,2023-05-06,1.93,25,364,18,
689047163265138007,Home in San Diego · 3 bedrooms · 7 beds · 3 baths,5619197,La Jolla Dream Homes,,La Jolla,32.80979,-117.26707,Entire home/apt,1500,4,2,2022-10-13,0.20,7,351,2,"STR-04592L, 518786"
689096897123432840,Guest suite in San Diego · ★4.86 · 2 bedrooms · 2 beds · 1 bath,33622817,Tony,,City Heights East,32.74697,-117.09215,Entire home/apt,169,3,21,2023-06-09,2.15,1,242,21,"STR-00270L, 642982"
689111695847481968,Condo in San Diego · ★4.77 · 1 bedroom · 2 beds · 1 bath,16687084,Vivian,,Core,32.71869,-117.15831,Entire home/apt,195,3,31,2023-06-14,3.08,14,138,31,"STR-03173L, 629962"
689114792205895649,Condo in San Diego · 2 bedrooms · 2 beds · 1.5 baths,7559349,Sara,,Clairemont Mesa,32.82494,-117.17878,Entire home/apt,225,40,0,,,4,69,0,
689168002596170766,Home in San Diego · ★4.29 · 4 bedrooms · 7 beds · 2 baths,468369202,Jim,,Bay Park,32.77451,-117.20557,Entire home/apt,490,2,14,2023-06-18,1.53,1,163,14,"STR-04293L, 637812"
689209471105443656,Rental unit in San Diego · ★4.93 · 1 bedroom · 1 bed · 1 bath,191676695,Erik,,East Village,32.70693,-117.1548,Entire home/apt,288,31,28,2023-06-14,2.72,1,163,28,
689216350024507510,Home in San Diego · ★4.22 · 4 bedrooms · 4 beds · 2.5 baths,8336938,Vacation Rentals By Aaron,,Bay Park,32.8049791,-117.2104935,Entire home/apt,527,7,9,2023-05-29,0.87,57,31,9,STR-03522L
689234960194544210,Home in San Diego · ★5.0 · 1 bedroom · 2 beds · 1 bath,75772550,Tyler,,Moreno Mission,32.7727283666936,-117.20276884151939,Entire home/apt,163,30,24,2023-06-21,2.54,1,33,24,"STR-06263L, 647134"
689237963678603547,Rental unit in San Diego · 1 bedroom · 1 bed · 1 bath,21736267,Gabrielle,,East Village,32.70931,-117.15155,Entire home/apt,259,31,2,2022-09-19,0.20,1,86,2,
689320817194861057,Home in San Diego · ★4.71 · 4 bedrooms · 5 beds · 2.5 baths,326010257,AvantStay San Diego,,Roseville,32.73063,-117.22962,Entire home/apt,491,1,45,2023-06-11,1.09,59,317,13,"STR-00533L, 634082"
689734755286772360,Home in San Diego · ★4.38 · 4 bedrooms · 4 beds · 2.5 baths,8336938,Vacation Rentals By Aaron,,Ocean Beach,32.73685,-117.24645,Entire home/apt,679,7,8,2023-05-21,0.84,57,237,8,STR-03658L
689829489442989431,Rental unit in San Diego · ★4.74 · 1 bedroom · 1 bed · 1 bath,4657890,William,,Mission Bay,32.77816,-117.25273,Entire home/apt,194,1,38,2023-06-16,3.71,16,314,38,"STR-03781L, 645051"
689842240630654819,Rental unit in San Diego · ★4.69 · 1 bedroom · 1 bed · 1 bath,326010257,AvantStay San Diego,,La Jolla,32.8488295,-117.2715383,Entire home/apt,186,1,88,2023-06-09,2.24,59,272,19,"STR-01786L, 634706"
689843772789974046,Rental unit in San Diego · ★4.58 · 6 bedrooms · 6 beds · 6 baths,326010257,AvantStay San Diego,,Pacific Beach,32.8047313,-117.2420058,Entire home/apt,776,1,12,2023-03-22,0.25,59,274,2,"STR-00775L, 630729"
689846577370773334,Home in San Diego · ★4.75 · 6 bedrooms · 6 beds · 4 baths,326010257,AvantStay San Diego,,La Jolla,32.8354388,-117.2774806,Entire home/apt,751,1,12,2023-05-22,0.27,59,278,5,"STR-00553L, 630123"
689847504659505392,Rental unit in San Diego · ★4.65 · 1 bedroom · 1 bed · 1 bath,326010257,AvantStay San Diego,,La Jolla,32.84883,-117.27154,Entire home/apt,167,1,49,2023-06-10,1.32,59,250,14,"STR-01787L, 634705"
689848426959034290,Home in San Diego · ★4.71 · 3 bedrooms · 3 beds · 2 baths,326010257,AvantStay San Diego,,La Jolla,32.83497,-117.275988,Entire home/apt,844,1,62,2023-04-13,1.18,59,286,12,"STR-00554L, 630123"
689849353182828240,Home in San Diego · ★4.89 · 8 bedrooms · 8 beds · 8 baths,326010257,AvantStay San Diego,,Midtown,32.743011,-117.177546,Entire home/apt,1163,1,9,2023-05-14,0.18,59,294,3,"STR-01356L, 630706"
689850275132205597,Home in San Diego · ★4.88 · 2 bedrooms · 2 beds · 2 baths,326010257,AvantStay San Diego,,Midtown,32.743011,-117.177546,Entire home/apt,311,1,43,2022-12-10,0.85,59,311,5,"STR-01356L, 630706"
